OTTMUST00000121683.2;pct;1;35;14;36;11;21;76;42;68;65;61;3;7;4;2;2;16;3;4;5;5;4;6;1;16;5;7;6;3;18;81;1557;1676;1476;0.378364521917457;3901
OTTMUST00000002317.2;pct;10;9;19;6;22;11;19;19;32;49;37;3;6;2;5;3;7;1;9;3;6;4;8;1;4;1;2;6;5;1;69;1872;2003;1803;0.511489361702128;3525
OTTMUST00000042012.3;pct;5;1;6;4;1;3;5;2;8;7;5;1;0;2;4;0;2;0;1;0;2;1;0;0;0;0;0;1;0;0;1;211;260;210;0.478359908883827;439
OTTMUST00000040928.2;pct;4;1;4;3;4;1;3;4;2;11;6;4;1;4;0;1;2;1;1;1;1;4;3;3;1;0;0;3;1;1;120;570;579;450;0.785340314136126;573
OTTMUST00000085453.1;pct;9;0;6;1;16;2;3;10;7;34;18;4;3;6;3;1;1;1;0;2;3;3;2;0;1;0;3;6;2;0;199;922;887;723;0.605020920502092;1195
OTTMUST00000049897.1;pct;24;19;13;21;21;14;37;39;51;58;54;3;10;7;7;2;11;3;3;9;6;4;4;5;3;5;1;11;4;8;479;2135;1851.5;1656;0.489217134416544;3385
OTTMUST00000157925.1;pct;26;10;36;14;34;10;33;46;46;137;72;15;17;11;16;5;9;6;12;8;8;10;18;9;10;3;4;15;2;9;416;3254;3038;2838;0.483475298126065;5870
OTTMUST00000118783.1;pct;1;0;4;2;1;1;6;6;7;9;7;2;1;2;1;0;2;0;1;1;2;0;2;2;0;2;1;1;2;1;218;611;528.5;393;0.6;655
OTTMUST00000014849.2;pct;9;21;17;17;12;21;48;44;53;59;62;4;7;6;4;2;11;2;2;8;6;3;7;2;8;6;5;4;2;10;152;1598;1623;1446;0.452723857232311;3194
OTTMUST00000077865.1;pct;1;24;10;19;11;13;72;41;66;40;69;3;12;1;3;3;16;1;1;1;2;2;4;4;9;4;4;2;4;14;363;1311;980;948;0.278332354668233;3406
OTTMUST00000090522.2;pct;11;0;7;0;10;2;1;3;5;16;5;0;2;6;4;1;0;1;3;5;4;4;4;2;1;2;1;5;1;0;0;429;479;429;0.655963302752294;654
OTTMUST00000085237.2;pct;0;3;4;3;3;3;6;13;7;9;13;1;2;0;1;3;2;0;2;0;0;1;0;2;1;2;2;1;1;4;57;579;672;522;0.9;580
OTTMUST00000006450.1;pct;12;52;31;48;51;39;109;82;118;128;117;10;21;15;12;13;21;6;10;7;8;14;5;8;20;12;4;9;4;18;261;2280;2219;2019;0.240071343638526;8410
OTTMUST00000154720.1;pct;16;10;48;15;72;10;38;79;35;131;71;16;26;32;18;13;1;1;26;12;13;13;23;14;5;5;8;17;8;3;2;6338;6436;6336;0.919994191955859;6887
OTTMUST00000149857.1;pct;0;6;4;8;3;1;7;3;10;10;10;1;1;1;0;0;3;0;0;0;0;0;1;0;0;1;0;1;0;0;290;752;448.5;462;0.612732095490716;754
OTTMUST00000098260.2;pct;0;8;1;3;0;15;13;5;22;14;16;0;1;1;0;0;2;1;0;2;0;0;0;0;1;0;1;1;0;1;0;918;1018;918;0.998911860718172;919
OTTMUST00000116507.1;pct;1;7;4;10;2;3;16;14;14;22;13;1;5;0;1;0;2;0;1;0;3;1;0;0;2;0;1;1;0;2;5;1001;1196;996;0.713978494623656;1395
OTTMUST00000036149.2;pct;6;8;22;13;33;11;31;40;40;55;47;8;9;16;4;7;5;2;6;12;9;7;8;6;3;7;8;1;5;4;0;3165;3365;3165;0.999684144030322;3166
OTTMUST00000144421.1;pct;1;15;17;27;13;13;65;51;49;49;61;3;12;4;5;6;9;3;2;1;1;0;4;3;11;4;3;2;4;6;4;2890;3086;2886;0.836764279501305;3449
OTTMUST00000153535.1;pct;3;9;6;6;5;4;19;12;17;11;15;2;6;1;0;1;0;0;3;0;4;1;1;2;2;1;2;1;0;0;108;615;707;507;0.520533880903491;974
OTTMUST00000113952.1;pct;10;60;54;93;36;70;174;149;190;185;244;13;22;17;16;9;44;9;13;16;7;7;10;9;25;17;4;14;14;22;0;12387;12587;12387;0.979364326375712;12648
OTTMUST00000128783.1;pct;10;14;14;17;16;11;17;20;30;66;41;6;7;6;3;0;4;3;3;3;5;5;3;2;9;2;5;3;0;7;2;1445;1493;1443;0.466537342386033;3093
OTTMUST00000045067.2;pct;1;1;4;0;3;0;7;5;2;7;8;0;1;0;1;0;0;0;0;0;1;2;1;0;0;1;0;2;1;0;42;648;806;606;0.746305418719212;812
OTTMUST00000087602.2;pct;1;1;4;3;2;0;3;3;4;6;8;1;0;0;1;0;2;0;2;0;0;0;1;0;0;0;0;1;0;2;101;461;550.5;360;0.570522979397781;631
OTTMUST00000068503.1;pct;3;2;5;5;10;9;10;10;15;41;17;2;4;6;1;2;1;0;3;3;2;1;5;5;0;1;2;3;0;1;22;535;713;513;0.4104;1250
OTTMUST00000128210.1;pct;5;12;4;10;8;7;30;20;27;24;31;1;4;1;2;1;8;3;1;2;1;3;0;0;7;3;1;4;1;5;114;786;848;672;0.371065709552733;1811
OTTMUST00000055391.1;pct;1;4;6;4;4;2;14;13;16;11;22;3;3;2;1;0;5;0;2;1;0;1;3;2;1;3;0;1;3;3;136;715;779;579;0.553537284894837;1046
OTTMUST00000082065.1;pct;10;4;15;2;16;5;9;13;14;31;20;6;4;7;8;1;1;0;9;3;2;8;11;6;2;1;2;10;1;5;2;1346;1394;1344;0.688524590163934;1952
OTTMUST00000102731.2;pct;3;0;8;1;7;2;1;8;5;12;3;5;3;1;3;3;1;1;2;0;1;2;2;2;1;2;0;1;2;0;127;817;840;690;0.841463414634146;820
OTTMUST00000126904.1;pct;3;0;9;4;5;1;4;6;8;18;13;4;1;4;1;2;1;2;3;1;0;2;2;5;2;2;3;1;1;1;47;935;1088;888;0.790035587188612;1124
OTTMUST00000045241.1;pct;3;0;3;1;6;0;4;2;3;13;10;2;2;3;1;0;0;1;0;0;0;2;2;2;2;0;1;1;0;0;161;710;713;549;0.713914174252276;769
OTTMUST00000045420.2;pct;17;19;25;23;21;18;25;20;44;31;20;5;4;2;10;5;4;2;6;4;7;7;10;4;4;3;4;6;1;2;5;1256;1451;1251;0.487529228371005;2566
OTTMUST00000053646.1;pct;4;14;18;8;23;9;27;29;37;65;44;8;11;6;5;1;3;3;6;4;1;5;3;3;6;2;4;1;4;2;298;2800;2693;2502;0.756348246674728;3308
OTTMUST00000142943.1;pct;2;0;5;0;10;3;6;11;7;27;16;3;5;5;4;3;0;0;1;3;1;1;1;2;2;0;3;1;0;3;2;1013;1061;1011;0.817961165048544;1236
OTTMUST00000102586.1;pct;7;7;9;4;13;3;17;12;23;36;22;3;3;6;4;3;1;1;4;7;3;1;2;3;2;4;0;0;4;2;161;1070;1100;909;0.519131924614506;1751
OTTMUST00000082147.1;pct;4;5;10;4;7;2;10;12;15;25;19;8;5;2;7;1;3;0;4;2;0;5;6;1;2;2;3;4;1;1;91;1663;1695;1572;0.896748431260696;1753
OTTMUST00000058831.1;pct;10;7;16;5;19;9;12;20;25;53;34;6;8;6;6;2;4;1;2;2;5;9;11;2;4;1;3;6;3;2;88;2065;2177;1977;0.675204918032787;2928
OTTMUST00000057500.1;pct;4;9;12;20;13;11;28;25;38;42;55;4;5;5;1;5;5;2;3;3;2;3;4;5;5;3;1;3;5;7;95;2549;2654;2454;0.893989071038251;2745
OTTMUST00000140166.5;pct;1;31;8;28;10;35;85;53;59;69;72;2;13;3;5;5;10;1;6;3;2;1;2;1;10;1;4;0;0;9;269;1199;942;930;0.190534726490473;4881
OTTMUST00000116328.2;pct;1;1;6;0;2;0;7;11;5;16;9;2;2;1;6;1;0;1;4;1;1;0;1;1;2;1;1;2;3;1;85;748;792;663;0.884;750
OTTMUST00000040920.2;pct;0;2;3;4;2;0;6;6;4;16;17;1;0;2;0;1;1;0;3;1;0;0;0;0;1;0;2;1;2;2;5;518;713;513;0.916071428571429;560
OTTMUST00000064588.1;pct;2;9;7;6;11;8;9;8;21;22;15;3;4;4;2;2;4;0;3;1;4;0;1;0;1;2;2;1;2;1;193;385;295;192;0.156734693877551;1225
OTTMUST00000053084.1;pct;24;4;46;1;35;8;15;30;25;68;35;16;11;15;22;0;1;1;10;11;11;6;9;5;7;10;8;8;10;1;401;3197;2914;2796;0.710726995424504;3934
OTTMUST00000013735.1;pct;7;7;15;13;12;9;31;30;34;43;38;6;9;10;1;5;6;3;1;5;2;4;3;7;3;2;4;5;4;5;22;2266;2444;2244;0.914425427872861;2454
OTTMUST00000144493.1;pct;13;4;22;6;15;7;20;28;31;70;46;9;9;7;9;1;7;1;5;6;5;5;4;1;5;0;2;1;4;3;93;3447;3554;3354;0.922696011004127;3635
OTTMUST00000055047.21;pct;1;7;3;1;7;11;6;6;18;15;17;2;0;2;0;0;4;1;1;1;1;2;2;2;0;2;0;1;1;4;399;606;392;207;0.310810810810811;666
OTTMUST00000086507.1;pct;2;3;4;6;7;2;4;5;8;16;13;0;0;3;4;2;2;1;1;2;2;2;1;1;5;2;0;2;0;1;794;941;178;147;0.155885471898197;943
OTTMUST00000018009.2;pct;0;7;2;8;3;5;13;18;19;15;23;2;6;2;2;1;4;1;3;2;0;1;2;0;1;0;0;1;0;1;96;1605;1709;1509;0.90035799522673;1676
OTTMUST00000145980.2;pct;0;49;3;23;3;24;110;55;59;39;60;0;11;0;2;1;19;1;0;1;0;1;0;0;5;3;1;1;1;19;366;1305;1081;939;0.269672601952901;3482
OTTMUST00000132037.1;pct;4;2;4;7;5;5;12;7;14;17;15;1;1;0;1;0;0;0;1;1;2;4;1;0;1;3;0;4;2;1;159;534;569;375;0.510899182561308;734
OTTMUST00000041609.2;pct;1;2;2;5;10;2;10;12;12;43;25;0;5;1;4;0;0;1;0;4;1;2;1;0;2;1;2;1;0;2;101;1496;1595;1395;0.852168601099572;1637
OTTMUST00000114580.3;pct;8;0;10;8;14;2;6;5;5;15;15;6;3;4;1;0;0;0;4;3;1;3;1;1;3;0;4;5;4;0;133;1297;1309;1164;0.896073903002309;1299
OTTMUST00000070174.1;pct;1;3;5;3;3;5;2;7;3;23;9;3;2;3;2;0;2;0;0;2;2;0;1;1;1;0;0;0;0;1;95;689;794;594;0.640086206896552;928
OTTMUST00000092076.1;pct;7;5;15;5;15;11;14;26;26;44;33;6;4;6;2;2;4;1;5;7;3;3;4;3;4;3;3;1;3;4;324;1284;958;960;0.381558028616852;2516
OTTMUST00000102449.2;pct;4;2;12;4;11;4;8;9;19;28;17;4;5;7;5;1;3;0;7;1;3;3;4;5;3;4;2;2;3;4;455;1115;791;660;0.48780487804878;1353
OTTMUST00000054491.2;pct;2;2;6;3;2;1;4;2;8;16;8;2;2;4;2;0;0;0;2;1;2;1;4;2;2;0;1;0;0;0;287;851;532;564;0.660421545667447;854
OTTMUST00000054528.1;pct;0;6;2;11;4;5;11;9;13;11;13;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;3;2;305;872;687;567;0.649484536082474;873
OTTMUST00000094915.2;pct;10;1;18;4;17;1;16;12;14;46;26;5;6;7;5;0;1;1;6;3;3;4;7;5;1;2;1;3;5;2;0;2160;2260;2160;0.999537251272559;2161
OTTMUST00000091182.3;pct;3;16;8;22;18;28;44;60;54;68;56;6;14;3;8;3;8;3;8;4;0;5;5;4;6;4;4;3;2;10;555;2046;1652;1491;0.400591080064481;3722
OTTMUST00000038488.1;pct;13;24;29;19;24;17;41;53;31;55;41;4;16;10;9;3;11;0;8;4;6;7;11;6;4;5;7;3;2;5;371;1916;1745;1545;0.433866891322662;3561
OTTMUST00000053868.1;pct;5;46;25;39;38;36;92;75;110;120;130;5;11;12;10;7;15;8;7;10;11;7;10;6;19;7;3;11;4;16;103;2641;2695;2538;0.33046875;7680
OTTMUST00000057915.1;pct;5;8;13;3;12;11;7;14;17;20;17;2;5;1;3;3;6;3;5;3;3;3;3;3;3;2;2;3;1;2;236;1262;1226;1026;0.707098552722261;1451
OTTMUST00000001541.1;pct;7;6;12;2;9;3;7;9;17;14;9;6;3;3;5;2;0;0;4;3;3;7;3;5;2;3;1;2;1;1;468;963;579;495;0.422715627668659;1171
OTTMUST00000068318.1;pct;10;11;12;12;26;8;19;25;21;35;30;4;6;4;11;3;3;4;5;6;4;5;4;3;5;1;2;8;2;1;789;2055;1191.5;1266;0.487861271676301;2595
OTTMUST00000158152.1;pct;4;2;3;1;4;1;2;9;8;12;10;3;2;2;3;3;2;1;2;1;1;1;2;2;0;1;4;1;0;1;199;607;558;408;0.671052631578947;608
OTTMUST00000097085.3;pct;26;10;51;16;34;8;19;30;39;66;49;14;11;17;20;3;4;1;16;16;10;13;10;13;5;12;8;19;7;5;1349;2534;1025;1185;0.271851342050929;4359
OTTMUST00000158263.1;pct;1;2;6;3;1;0;4;6;5;5;5;1;1;0;1;0;4;0;1;0;0;1;1;2;1;1;1;2;0;1;227;383;291;156;0.40625;384
OTTMUST00000124110.2;pct;10;19;19;19;12;8;46;31;41;55;63;12;7;3;4;3;7;3;4;2;2;2;7;4;13;5;11;4;3;4;204;2394;2375;2190;0.6006582556226;3646
OTTMUST00000138316.1;pct;2;3;5;5;7;7;9;12;17;33;15;4;4;2;2;1;1;0;7;4;0;4;4;1;5;0;0;4;3;3;23;887;1064;864;0.665639445300462;1298
OTTMUST00000090417.3;pct;1;0;7;0;1;1;3;2;2;2;4;1;2;1;0;0;1;0;2;0;1;0;1;0;1;1;0;0;1;0;80;233;270;153;0.651063829787234;235
OTTMUST00000077588.1;pct;8;5;7;12;11;6;16;12;26;24;32;4;3;5;0;0;5;3;6;4;2;2;2;5;5;3;1;1;3;2;356;1751;1580;1395;0.705614567526555;1977
OTTMUST00000059677.1;pct;5;7;14;4;17;4;13;28;20;36;20;7;9;10;9;3;5;1;5;2;2;4;4;4;3;2;1;4;3;3;31;1429;1598;1398;0.622994652406417;2244
OTTMUST00000150382.1;pct;1;8;7;6;7;7;13;11;21;27;27;6;1;5;2;0;3;0;2;2;3;1;0;3;6;3;2;0;0;4;88;319;431;231;0.19106699751861;1209
OTTMUST00000149841.1;pct;5;10;30;12;31;8;26;45;49;81;47;8;13;13;18;6;8;2;12;9;4;8;6;2;8;6;7;5;4;5;15;3057;3242;3042;0.795710175255035;3823
OTTMUST00000024574.1;pct;4;3;6;7;7;7;30;33;30;38;44;3;10;2;4;4;7;2;3;3;1;5;1;2;11;0;0;2;2;4;138;1530;1592;1392;0.565623730190979;2461
OTTMUST00000077085.1;pct;2;6;8;9;10;10;11;16;29;45;24;1;4;6;2;2;2;1;1;4;2;2;1;3;4;1;0;2;1;3;54;1713;1859;1659;0.777049180327869;2135
OTTMUST00000068557.3;pct;1;6;6;3;3;5;4;5;15;18;12;0;1;2;1;1;3;1;1;2;3;2;2;1;4;2;0;3;1;5;499;826;412.5;327;0.39540507859734;827
OTTMUST00000072688.2;pct;5;5;6;15;12;7;27;24;17;44;24;4;4;3;2;4;7;1;2;2;0;3;1;0;1;0;2;2;2;4;108;1227;1289;1119;0.526340545625588;2126
OTTMUST00000102615.2;pct;5;2;11;4;12;6;10;12;19;42;18;5;4;5;5;0;1;1;2;3;3;3;1;3;3;2;3;3;2;1;0;1626;1676;1626;0.789320388349515;2060
OTTMUST00000080600.1;pct;15;44;15;34;17;21;36;29;63;68;65;5;10;6;6;4;10;1;5;3;4;3;3;5;14;7;2;4;4;18;1007;1511;572;504;0.137479541734861;3666
OTTMUST00000150840.2;pct;0;7;0;3;2;9;16;17;10;18;9;0;5;1;1;2;1;1;0;0;0;0;0;0;1;0;0;0;0;2;0;930;1130;930;0.998925886143931;931
OTTMUST00000056702.1;pct;1;4;10;11;11;4;19;11;21;21;18;1;5;1;6;0;2;1;3;2;1;3;6;2;1;2;3;6;2;0;307;1549;1248;1242;0.697752808988764;1780
OTTMUST00000040478.2;pct;5;25;16;11;17;34;46;38;71;74;63;8;9;7;3;3;14;5;4;5;6;2;3;7;9;9;4;4;6;10;57;771;881;714;0.208467153284672;3425
OTTMUST00000103965.2;pct;36;50;33;28;28;34;55;53;71;65;74;6;14;9;10;6;11;3;5;4;10;7;6;13;6;2;4;9;7;9;419;2933;2670;2514;0.497920380273321;5049
OTTMUST00000056311.1;pct;3;5;9;4;10;4;7;14;21;25;21;1;3;3;0;2;3;1;0;1;6;4;2;1;2;2;4;6;2;4;56;1301;1445;1245;0.898916967509025;1385
OTTMUST00000158079.1;pct;9;3;17;3;23;2;9;10;19;34;30;4;6;8;8;0;1;1;5;12;5;4;8;2;5;2;3;4;3;2;164;1184;1166;1020;0.404761904761905;2520
OTTMUST00000151891.1;pct;1;5;5;17;5;0;11;9;9;15;15;0;2;1;1;0;3;0;0;0;0;1;1;0;1;0;1;1;0;1;46;919;1073;873;0.86779324055666;1006
OTTMUST00000085855.1;pct;0;5;4;3;0;4;13;5;10;10;13;0;1;0;0;0;1;0;0;0;0;1;1;1;0;1;0;1;0;1;100;649;705.5;549;0.71484375;768
OTTMUST00000130468.1;pct;18;33;33;23;36;30;62;61;116;145;124;16;17;19;18;4;23;5;14;22;12;7;8;8;21;13;14;10;5;22;209;2336;2252;2127;0.264453562103693;8043
OTTMUST00000070289.3;pct;2;1;4;5;6;3;2;3;9;14;8;2;0;1;2;1;0;0;1;1;1;0;2;0;0;0;2;1;1;0;6;585;779;579;0.850220264317181;681
OTTMUST00000032904.1;pct;3;25;16;25;12;38;69;55;87;83;72;5;13;9;6;3;14;2;3;11;0;4;4;2;6;6;2;4;3;14;344;1871;1647.5;1527;0.29766081871345;5130
OTTMUST00000157719.1;pct;1;1;3;2;3;0;4;0;7;2;6;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;0;1;188;467;313.5;279;0.596153846153846;468
OTTMUST00000134806.1;pct;10;16;33;21;44;14;30;62;48;101;67;19;13;16;10;7;7;2;9;11;11;18;10;9;13;6;10;10;4;3;107;2999;3092;2892;0.493683851143735;5858
OTTMUST00000060015.2;pct;4;4;22;8;13;8;19;22;18;43;31;6;7;3;8;0;3;0;6;1;5;5;2;2;5;2;2;9;6;2;764;2738;1652;1974;0.702491103202847;2810
OTTMUST00000013860.2;pct;1;9;2;14;3;5;17;18;23;20;29;3;4;3;0;2;2;0;0;0;1;3;0;2;0;0;2;2;0;2;99;1176;1262;1077;0.844705882352941;1275
OTTMUST00000060484.2;pct;1;0;4;1;2;1;2;2;4;8;4;0;0;0;1;0;0;0;1;0;1;0;2;1;0;1;0;0;0;1;164;581;567;417;0.714041095890411;584
OTTMUST00000074926.2;pct;0;32;7;20;4;28;80;35;58;46;53;0;9;1;1;0;8;0;0;0;2;0;2;0;10;0;2;3;2;4;32;1622;1790;1590;0.473214285714286;3360
OTTMUST00000120080.1;pct;4;9;2;23;5;6;22;41;24;41;36;1;7;1;0;1;13;0;2;0;3;0;4;0;11;0;0;0;1;15;539;1853;1412;1314;0.591359135913591;2222
OTTMUST00000071319.1;pct;11;47;60;53;69;51;131;157;160;218;205;26;36;29;19;12;24;11;23;17;9;12;16;17;13;10;20;14;14;16;135;9333;9392;9198;0.798992355802641;11512
OTTMUST00000141821.1;pct;5;29;16;22;16;12;42;25;40;48;48;3;6;2;5;3;11;1;6;2;8;2;3;1;10;3;7;6;4;4;421;2317;2024;1896;0.549565217391304;3450
OTTMUST00000091618.1;pct;11;13;18;10;18;13;21;27;40;56;48;6;5;6;7;0;10;3;5;5;3;3;5;4;3;4;4;3;3;5;154;2041;2087;1887;0.643149284253579;2934
OTTMUST00000053302.3;pct;8;10;29;20;19;15;38;28;31;53;38;9;9;7;9;2;5;3;8;10;0;7;8;1;11;3;5;6;2;8;193;2647;2635;2454;0.685474860335196;3580
OTTMUST00000085853.2;pct;23;5;25;10;41;6;13;39;36;64;52;10;16;10;7;2;4;4;13;12;12;9;8;4;8;5;7;2;5;2;259;3442;3362;3183;0.828259172521468;3843
OTTMUST00000076914.1;pct;4;2;11;4;8;8;9;12;23;20;13;3;2;4;6;2;1;2;2;6;5;3;3;3;2;4;2;5;2;1;200;527;447;327;0.301382488479263;1085
OTTMUST00000141564.1;pct;4;12;4;14;7;11;28;14;25;36;27;3;3;5;2;2;5;0;1;2;1;1;0;2;6;1;1;2;2;2;96;1122;1226;1026;0.625991458206223;1639
OTTMUST00000038081.2;pct;12;4;12;5;21;7;13;13;24;35;20;5;2;8;7;4;5;1;2;4;5;5;5;1;3;1;4;2;2;1;312;1800;1497;1488;0.641102972856527;2321
OTTMUST00000117557.1;pct;1;33;13;49;21;20;69;43;74;52;98;5;7;3;5;2;17;2;4;2;3;2;2;1;12;4;3;2;1;17;0;3117;3167;3117;0.710346399270738;4388
OTTMUST00000049443.1;pct;1;20;9;6;7;18;25;19;39;29;28;4;5;2;1;0;1;0;4;2;2;3;1;3;8;2;0;1;2;3;81;1161;1280;1080;0.598006644518272;1806
OTTMUST00000103913.2;pct;0;22;3;12;5;17;60;28;48;29;38;2;11;1;1;0;9;0;1;1;0;2;3;1;1;4;0;1;1;3;0;2565;2665;2565;0.999610288386594;2566
OTTMUST00000046786.1;pct;2;21;8;11;5;14;43;27;29;43;37;1;5;3;1;0;3;2;1;0;1;1;2;2;6;0;2;2;1;4;198;1050;1052;852;0.422200198216055;2018
OTTMUST00000098009.2;pct;0;8;2;3;0;13;10;6;20;16;16;0;0;2;0;0;2;0;1;2;0;0;0;0;1;0;2;2;0;0;0;924;1024;924;0.998918918918919;925
OTTMUST00000153324.1;pct;6;11;73;14;37;15;39;50;48;109;69;14;14;18;17;3;5;1;7;12;7;14;11;8;3;3;6;7;7;3;0;5877;6077;5877;0.999829874106839;5878
OTTMUST00000128467.1;pct;13;5;19;9;26;4;22;41;27;58;33;8;17;9;11;7;4;3;14;7;6;7;14;7;6;3;5;5;1;3;2;2261;2309;2259;0.672121392442725;3361
OTTMUST00000093614.2;pct;3;1;8;1;9;3;5;10;11;33;19;4;5;1;8;0;0;1;6;5;2;2;1;5;4;4;0;1;0;2;106;1465;1542;1359;0.876208897485493;1551
OTTMUST00000076747.2;pct;0;1;1;0;0;0;0;4;2;7;4;1;1;0;2;0;0;0;2;1;1;0;0;1;1;1;0;0;0;0;203;362;309;159;0.436813186813187;364
OTTMUST00000078834.3;pct;4;86;27;20;9;35;128;91;111;83;84;2;21;6;6;3;22;7;6;8;3;3;3;8;14;6;3;2;4;23;25;2287;2362;2262;0.385480572597137;5868
OTTMUST00000088128.1;pct;0;6;10;9;11;5;12;9;16;24;19;2;3;3;2;0;5;2;4;2;1;2;4;0;3;0;3;1;0;1;216;807;791;591;0.405628002745367;1457
OTTMUST00000135887.1;pct;13;3;19;9;42;8;12;34;29;60;49;11;9;11;11;6;2;2;18;8;7;12;8;9;1;6;10;10;7;2;328;3772;3508;3444;0.838364167478092;4108
OTTMUST00000011803.1;pct;8;14;23;14;40;8;24;14;25;41;39;12;4;5;6;1;5;4;7;6;5;12;16;5;5;5;3;13;6;4;335;2657;2404.5;2322;0.758327890267799;3062
OTTMUST00000080920.1;pct;3;1;6;0;3;0;4;8;4;13;8;0;4;0;6;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;13;502;689;489;0.79126213592233;618
OTTMUST00000058691.1;pct;7;10;13;13;15;9;38;20;30;58;26;0;5;8;4;2;4;3;2;3;3;1;3;3;4;1;4;4;1;4;133;2083;2150;1950;0.859030837004405;2270
OTTMUST00000138513.1;pct;1;20;6;11;8;14;46;34;35;25;38;2;15;2;1;1;10;1;2;1;1;5;1;2;4;2;1;1;2;6;315;1854;1640.5;1539;0.732508329366968;2101
OTTMUST00000040900.1;pct;3;3;5;6;11;0;7;10;8;17;14;0;2;2;2;1;1;1;2;1;1;1;3;0;5;0;2;5;2;2;60;414;554;354;0.39202657807309;903
OTTMUST00000056952.1;pct;20;12;23;11;24;17;22;34;48;93;68;13;9;10;11;1;6;0;7;6;12;8;13;6;11;2;4;7;3;10;0;2742;2792;2742;0.66440513690332;4127
OTTMUST00000092473.1;pct;34;7;35;5;31;8;21;50;48;105;92;15;18;8;11;7;6;4;9;8;6;11;13;6;12;5;4;12;2;17;671;5486;4863;4815;0.789732655404297;6097
OTTMUST00000045407.1;pct;9;3;15;6;12;5;14;19;16;17;15;4;7;4;6;2;4;0;4;2;4;4;7;3;4;4;4;7;1;3;71;923;1049;852;0.534169278996865;1595
OTTMUST00000016606.2;pct;16;7;20;15;18;6;24;15;13;59;42;13;4;8;5;2;2;3;5;6;9;4;6;7;9;1;10;3;3;4;816;2907;1917;2091;0.686699507389163;3045
OTTMUST00000084807.1;pct;4;35;17;35;12;27;70;57;76;58;73;6;15;3;0;2;15;3;2;1;3;1;7;2;9;4;0;5;6;12;161;1550;1547;1389;0.337627613028683;4114
OTTMUST00000159062.1;pct;0;2;3;2;1;4;10;4;2;2;3;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;72;333;411;261;0.77910447761194;335
OTTMUST00000123447.2;pct;5;0;4;2;4;1;5;6;5;6;6;2;3;1;1;1;1;0;3;0;2;1;1;0;0;0;1;1;2;0;158;374;366;216;0.572944297082228;377
OTTMUST00000139912.1;pct;18;40;20;31;19;29;76;41;78;79;89;5;8;7;13;3;22;4;6;10;2;8;7;5;11;2;7;8;2;22;1;895;944;894;0.198490230905861;4504
OTTMUST00000090494.1;pct;8;1;14;4;16;6;13;17;11;44;20;3;6;4;7;3;0;1;1;3;3;1;4;4;0;0;2;0;1;1;96;1233;1237;1137;0.661046511627907;1720
OTTMUST00000054999.2;pct;12;17;25;20;23;18;38;38;68;57;50;6;8;7;5;2;9;4;5;8;5;3;6;7;5;11;7;9;1;7;126;2433;2507;2307;0.652801358234295;3534
OTTMUST00000060345.1;pct;7;18;16;7;20;10;15;22;38;46;33;4;5;4;5;1;5;3;3;2;5;5;5;1;2;1;2;4;6;3;116;1487;1571;1371;0.644569816643159;2127
OTTMUST00000058993.1;pct;9;5;14;2;20;3;11;23;25;42;21;5;5;4;9;4;1;1;2;3;2;3;4;5;5;4;3;4;1;1;310;1780;1656;1470;0.638852672750978;2301
OTTMUST00000088814.2;pct;30;32;20;21;21;26;59;37;64;61;64;11;9;8;4;4;13;2;10;2;11;8;11;5;8;2;9;7;1;11;0;1935;1985;1935;0.524532393602602;3689
OTTMUST00000055052.1;pct;0;9;9;6;7;8;16;9;19;22;27;1;1;4;1;0;2;1;2;1;1;0;2;2;2;2;3;2;1;3;248;1268;1124.5;1020;0.779220779220779;1309
OTTMUST00000098458.1;pct;8;3;7;1;9;1;3;9;6;29;12;8;3;4;6;3;0;0;5;3;1;3;7;1;0;0;1;3;1;1;45;1113;1268;1068;0.873977086743044;1222
OTTMUST00000055742.2;pct;4;2;6;1;9;3;7;14;17;24;16;2;5;4;5;1;2;0;2;2;2;0;4;5;1;4;1;1;2;1;219;1317;1278;1098;0.792779783393502;1385
OTTMUST00000118977.1;pct;5;4;3;2;6;2;7;4;5;16;5;5;2;1;2;0;1;3;3;2;1;2;0;0;1;1;3;2;2;0;164;785;730;621;0.702488687782805;884
OTTMUST00000043193.1;pct;1;15;4;12;2;9;12;10;19;29;26;0;1;2;1;1;4;0;1;2;1;1;1;2;0;2;0;1;1;3;95;614;719;519;0.403263403263403;1287
OTTMUST00000097175.1;pct;1;6;18;9;12;3;25;37;30;51;50;7;9;3;6;1;5;0;3;2;2;5;3;3;3;3;8;5;3;2;234;2484;2326.5;2250;0.85812356979405;2622
OTTMUST00000153907.1;pct;20;3;28;4;19;8;13;27;26;42;32;10;16;6;4;3;3;8;15;13;10;5;9;2;1;4;2;7;9;0;343;2260;2036;1917;0.767721265518622;2497
OTTMUST00000009545.2;pct;11;12;10;16;13;23;25;25;53;75;52;6;5;8;3;1;5;1;5;2;7;3;8;1;13;1;2;1;2;5;601;1702;1156.5;1101;0.352884615384615;3120
